飲食店店名,ジャンル,立地,営業j時間,定休日・臨時定休日,コンセント,Wi-fi,禁煙,英語対応,エレベーター,座席数,他のサービスの導入,電話番号,住所,反応やアドバイス,外部リンクURL,FB,Twitter,インスタグラム
北新地 鳥屋 渋谷道玄坂,大阪料理と鶏の創作料理,渋谷駅から徒歩5分, 17:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3463-4056,〒150-0043 東京都渋谷区道玄坂1-10-7 五島育英会ビル1F,,https://r.gnavi.co.jp/a552900/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室×Grill＆Dining VERDE～ヴェルデ～ 渋谷店,渋谷バル×女子会×貸切,渋谷駅から徒歩2分, ディナー：17:00～24:00(L.O.23:30)(  ※昼宴会のご予約も承ります。お電話にてお問い合わせください。)月～日 ランチ：11:00～15:00月～日 ランチ・カフェ：15:00～17:00,,,,,,,,,050-3477-9205,〒150-0002 東京都渋谷区渋谷3-18-5 サトウエステートビル4F,,https://r.gnavi.co.jp/g384413/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
バースデーサプライズ×貸切ダイニング 渋谷 cafe croix,感動の誕生日プレート♪,渋谷駅から徒歩3分,月～金 ランチ：12:00～16:00(土日祝のお昼のお時間はグランドメニューでのご案内になります。)月～日・祝前日・祝日 12:00～24:00(L.O.23:00、ドリンクL.O.23:30)(16時～18時はドリンクタイムになります。フードのオーダーができませんのでご注意ください。  貸切パーティーのみ深夜も承ります！),,,,,,,,,03-3409-3736,〒150-0002 東京都渋谷区渋谷3-18-5 佐藤エステートビル8F,,https://r.gnavi.co.jp/p438000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
完全個室 宮崎料理 万作 渋谷ヒカリエ店,渋谷 和食 宴会 個室,渋谷駅から徒歩1分, ランチ：11:00～15:00(L.O.14:30)月～土 ディナー：17:00～22:50(L.O.21:45、ドリンクL.O.22:10)日・祝日 ディナー：17:00～21:50(L.O.20:45、ドリンクL.O.21:10),,,,,,,,,050-3477-1119,〒150-0002 東京都渋谷区渋谷2-21-1 渋谷ヒカリエ ６F,,https://r.gnavi.co.jp/5hamdr200000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
神戸焼肉 かんてき 渋谷店,但馬牛一頭買いを渋谷で,渋谷駅から徒歩徒歩2分,月～土・祝前日・祝日 ディナー：18:00～翌3:00(L.O.2:30)日 ディナー：17:00～翌2:00(L.O.1:30),,,,,,,,,03-3461-1029,〒150-0043 東京都渋谷区道玄坂2-7-6 ,,https://r.gnavi.co.jp/3n5kzncf0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
しぶや畑 ～個室しゃぶしゃぶ～,渋谷でしゃぶしゃぶ宴会,渋谷駅から徒歩1分,月～金 17:00～23:30(L.O.23:00)土・日・祝 16:00～23:30(L.O.23:00),,,,,,,,,050-3463-9470,〒150-0041 東京都渋谷区神南1-23-13 丸大ビル6・7F,,https://r.gnavi.co.jp/a616591/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室和風ダイニング 桂 渋谷,渋谷 居酒屋 個室,渋谷駅から徒歩1分,日・祝日 17:00～24:00月～木 17:00～24:30金・祝前日 17:00～翌5:00土 14:00～翌5:00(店内状況により閉店時間がはやまる場合がございます。あらかじめご了承ください。),,,,,,,,,050-3462-1532,〒150-0002 東京都渋谷区渋谷1-14-13 第2小林ビルB1F,,https://r.gnavi.co.jp/gb3a101/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切×肉バル ビターバレーグリル Bitter Valley Grill 渋谷本店,貸切スペース,渋谷駅から徒歩徒歩1分,月～金・祝前日 ディナー：18:00～24:00(L.O.23:30)、ランチ：11:30～14:30(L.O.14:00)土 ディナー：18:00～24:00(L.O.23:30),,,,,,,,,03-3486-8141,〒150-0002 東京都渋谷区渋谷3-18-5 和田ビル2F,,https://r.gnavi.co.jp/hkedfsfd0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
渋谷ハイボール,モルトバー,渋谷駅から徒歩徒歩1分,月～木 ディナー：18:00～翌4:00金・土 ディナー：18:00～翌6:00日 ディナー：18:00～24:00,,,,,,,,,03-5456-7737,〒150-0043 東京都渋谷区道玄坂1-13-3 MST道玄坂1F,,https://r.gnavi.co.jp/b5fezsv30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
肉バルSHOUTAIAN 渋谷店,肉バル／ワイン／宴会,渋谷駅から徒歩3分,月～土・祝日 ディナー：17:00～23:00(L.O.22:00、ドリンクL.O.22:30)日 ディナー：17:00～22:00(L.O.21:00、ドリンクL.O.21:30)(日曜日は22時閉店ですが、12月中のみ平日と同じ23時閉店となります。)月～日 ランチ：11:30～14:30(L.O.14:00),,,,,,,,,050-3476-7425,〒150-0031 東京都渋谷区桜丘町24-8 新南平台マンション1F,,https://r.gnavi.co.jp/gay5801/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室＆イタリアンバル The Neworder Table 渋谷店,渋谷のイタリアンバル,渋谷駅から徒歩2分, ランチ：11:30～15:00月～木・日・祝日 11:30～23:00(ドリンクL.O.22:00)金・土・祝前日 11:30～23:30(ドリンクL.O.22:30),,,,,,,,,050-3477-8770,〒150-0043 東京都渋谷区道玄坂2-6-17 TOHOシネマズ渋谷B1,,https://r.gnavi.co.jp/e596500/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
渋谷 チーズバル ｆ （エフ）,チーズフォンデュ,渋谷駅から徒歩徒歩2分,,,,,,,,,,03-6635-4180,〒150-0043 東京都渋谷区道玄坂2-6-17 TOHOシネマズ渋谷B1,,https://r.gnavi.co.jp/kzn2waj70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
極★楽★酒★場 げんてん 渋谷店,居酒屋/肉/鍋,渋谷駅から徒歩徒歩4分,月～日 17:30～24:00(L.O.23:00),,,,,,,,,03-5456-4420,〒150-0043 東京都渋谷区道玄坂1-13-6 斉藤ビル1F,,https://r.gnavi.co.jp/9vtjpx5e0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
少人数貸切パーティ Cheers Tokyo,渋谷チアガール居酒屋,渋谷駅から徒歩2分,月～木 18:30～24:00金・土・祝前日 18:30～翌2:00,,,,,,,,,050-3469-7603,〒150-0043 東京都渋谷区道玄坂2-7-4 清水ビル2F,,https://r.gnavi.co.jp/d93xjag40000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
溶岩焼肉ダイニングbonbori渋谷道玄坂店,焼肉ダイニング,渋谷駅から徒歩1分,月～日 ランチ：11:30～14:00月～日・祝前日・祝日 ディナー：17:00～23:00,,,,,,,,,050-3477-0152,〒150-0043 東京都渋谷区道玄坂1-13-6 斉藤ビルB1,,https://r.gnavi.co.jp/b817200/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
shibuya nostyle,貸切スペース,渋谷駅から徒歩徒歩1分,,,,,,,,,,03-3462-4375,〒150-0043 東京都渋谷区道玄坂1-13-2 B1,,https://r.gnavi.co.jp/7w71g2v70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ビッグエコー 渋谷道玄坂店,完全個室宴会　カラオケ,渋谷駅から徒歩徒歩2分,月～木 12:00～翌5:00金・祝前日 12:00～翌6:00土 12:00～翌5:00日・祝日 12:00～翌5:00,,,,,,,,,03-5428-6700,〒150-0043 東京都渋谷区道玄坂2-6-11 プラザビル4・5F,,https://r.gnavi.co.jp/cdsck8j00000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
本格中華 食べ飲み放題 聚シン坊【シュシンボウ】 渋谷店,中華居酒屋×食べ放題,渋谷駅から徒歩1分, 11:00～23:00,,,,,,,,,050-3468-8512,〒150-0043 東京都渋谷区道玄坂2-8-8 日立建物渋谷第一ビル,,https://r.gnavi.co.jp/40b60ew90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
宮崎県日南市 塚田農場 渋谷宮益坂店,宮崎地鶏と九州料理,渋谷駅から徒歩3分,月～木 17:00～24:00(L.O.23:00)金 17:00～翌1:00(L.O.24:00)土 17:00～24:00(L.O.23:00)日・祝日 16:00～24:00(L.O.23:00),,,,,,,,,050-3469-0462,〒150-0002 東京都渋谷区渋谷1-14-6 平野屋ビル1F,,https://r.gnavi.co.jp/g753385/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar Geranium,道玄坂 バー,渋谷駅から徒歩徒歩2分, バー：18:00～翌4:00,,,,,,,,,03-6455-3435,〒150-0043 東京都渋谷区道玄坂2-6-11 鳥升ビル4F,,https://r.gnavi.co.jp/9t86gdjg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
KICHIRI 渋谷,渋谷 個室 完全個室,渋谷駅から徒歩2分,月～木・日 17:00～翌2:00(12月31日 24時閉店  １月１日 24時閉店)金・土 17:00～翌5:00(１月2日 翌2:00閉店  １月3日 翌2:00閉店),,,,,,,,,050-3463-2559,〒150-0042 東京都渋谷区宇田川町23-5 ハイマンテン渋谷5F,,https://r.gnavi.co.jp/b441503/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室肉バル Cocona ‐ココナ‐ 渋谷駅前店,渋谷貸切個室肉バル宴会,渋谷駅から徒歩1分,月～金 17:00～翌4:00土・日・祝日 16:00～翌4:00,,,,,,,,,050-3467-9011,〒150-0042 東京都渋谷区宇田川町23-5 ハイマンテン渋谷6F,,https://r.gnavi.co.jp/r0k9nza30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
完全個室 × 夜景ダイニング 咲蔵‐さくら‐ 渋谷店,渋谷 居酒屋 夜景個室,渋谷駅から徒歩1分,月～金 ディナー：17:00～翌4:00土・日・祝日 16:00～翌4:00(渋谷駅から徒歩1分。渋谷109近くの夜景が見える個室居酒屋です◎ご利用人数に応じて【朝まで飲み会】や【貸切宴会】も承ります！ 人数や予算等お気軽にお電話にてお問い合わせください。渋谷での宴会,飲み会,女子会,合コン,誕生日,接待,貸切は当店にお任せ下さい！  ご予約で昼宴会も承ります。詳しくはお電話にてお気軽にお問い合わせ下さい。),,,,,,,,,050-3468-0482,〒150-0042 東京都渋谷区宇田川町23-5 ハイマンテン渋谷6F,,https://r.gnavi.co.jp/11rm0gsm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Chelsea Cafe 渋谷マークシティ店,カフェ＆ダイニング,渋谷駅から徒歩1分, 10:00～23:00(L.O.22:30),,,,,,,,,050-3464-0070,〒150-0043 東京都渋谷区道玄坂1-12-1 渋谷マークシティ4F ショッピング＆レストランアベニュー,,https://r.gnavi.co.jp/fhc80up00000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
御八‐MIHACHI‐ 渋谷駅前店,渋谷 個室居酒屋,渋谷駅から徒歩3分,月～土 16:00～翌4:00(L.O.3:00)日・祝日 16:00～23:30(L.O.22:45),,,,,,,,,050-3477-4200,〒150-0043 東京都渋谷区道玄坂2-8-7 道玄坂ビル B1,,https://r.gnavi.co.jp/g011031/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ビッグエコー 渋谷駅前店,全席完全ソファ個室空間,渋谷駅から徒歩3分,月～木 13:00～翌5:00金・祝前日 13:00～翌6:00土 11:00～翌6:00日・祝日 11:00～翌5:00,,,,,,,,,050-3477-1996,〒150-0042 東京都渋谷区宇田川町23-5 ハイマンテンビル8F,,https://r.gnavi.co.jp/h13kzswu0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
sakanochica,日本酒バル,渋谷駅から徒歩徒歩1分,土 ディナー：17:00～24:00日 ランチ・ディナー：15:00～24:00火～木 ディナー：18:00～24:00金 ディナー：17:00～翌1:00,,,,,,,,,03-3496-7077,〒150-0043 東京都渋谷区道玄坂2-6-12 B1,,https://r.gnavi.co.jp/e7szr1yd0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
meat×cheese LONG SHIP,屋内BBQ居酒屋,渋谷駅から徒歩1分, 12:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3101-9556,〒150-0042 東京都渋谷区宇田川町24-4 センター244ビル4F,,https://r.gnavi.co.jp/p8xhnmsz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BBQ＆ビアガーデン H2【エイチツー】 渋谷店,渋谷 貸切パーティー,渋谷駅から徒歩1分, 12:00～24:00,,,,,,,,,050-3373-0273,〒150-0043 東京都渋谷区道玄坂2-8-5 DMビル 5F,,https://r.gnavi.co.jp/jg0wc4ws0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
梅酒・果実酒飲み放題専門店 SHUGAR MARKET 渋谷店,居酒屋,渋谷駅から徒歩徒歩2分,,,,,,,,,,03-6455-1997,〒150-0043 東京都渋谷区道玄坂2-9-2 ブルマン正実3F,,https://r.gnavi.co.jp/k3v215vp0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
酒場食堂 あずき 渋谷店,渋谷 イタリアン 個室,渋谷駅から徒歩1分, ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.23:00),,,,,,,,,050-3467-1870,〒150-0043 東京都渋谷区道玄坂2-9-2 渋専ビル2F,,https://r.gnavi.co.jp/g308807/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
GOCCHI BATTA～シュラスコ＆ビアバー 渋谷道玄坂,15種の絶品シュラスコ,渋谷駅から徒歩3分,土・日・祝 ランチ：12:00～15:30(L.O.15:00) 17:00～23:00(L.O.22:00),,,,,,,,,050-3462-8947,〒150-0043 東京都渋谷区道玄坂2-8-1 大和田ビル2F,,https://r.gnavi.co.jp/6kgfsx1p0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
博多 もつ楽 渋谷店,もつ鍋の種類は5種類!,渋谷駅から徒歩3分,月～木 17:00～24:00(L.O.23:00、ドリンクL.O.23:30)金・土・祝前日 17:00～24:00(L.O.23:00、ドリンクL.O.23:30)(10月より17：00~26：00(25：00ラストオーダー)となります。)日・祝日 16:00～23:00(L.O.22:00、ドリンクL.O.22:30)(▼GW営業時間変更日（4/27～5/6まで対象：下記記載の無い日は通常の曜日通りの営業）  4/28 17:00-24:00 4/29～30 16:00-24:00 5/3～5 16:00-24:00 5/6 16:00-23:00),,,,,,,,,050-3466-5300,〒150-0042 東京都渋谷区宇田川町26-3 サンルイビルB1,,https://r.gnavi.co.jp/g469921/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
くんなまし,日本酒と旬の創作和食,渋谷駅から徒歩3分, 17:00～翌5:00(L.O.4:00、ドリンクL.O.4:30),,,,,,,,,050-3463-6154,〒150-0043 東京都渋谷区道玄坂2-8-1 大和田ビル1F,,https://r.gnavi.co.jp/g581400/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
銀座不二家みやちく 渋谷店,鉄板焼・しゃぶしゃぶ,渋谷駅から徒歩3分, ランチ：11:00～15:30(L.O.14:30)、ディナー：17:00～23:00(L.O.21:30),,,,,,,,,050-3313-0666,〒150-0042 東京都渋谷区宇田川町26-2 サンルイビル2F,,https://r.gnavi.co.jp/m3fp6euh0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
居酒屋 土間土間 渋谷文化村通り109前店,渋谷個室飲み放題安い,渋谷駅から徒歩2分,月～日 16:00～翌6:00(L.O.5:00、ドリンクL.O.5:30)(営業時間外の御宴会もお気軽にご相談ください!!),,,,,,,,,050-3467-9806,〒150-0042 東京都渋谷区宇田川町26-2 サンルイビル6F,,https://r.gnavi.co.jp/g897448/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BAR＆RESTAURANT BEE8 〈ビーエイト〉,渋谷 完全個室 BAR,渋谷駅から徒歩徒歩2分,月～日 17:00～翌5:00(L.O.4:00),,,,,,,,,03-5458-5700,〒150-0043 東京都渋谷区道玄坂2-8-1 B1,,https://r.gnavi.co.jp/pp4h8faz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室 国産焼肉食べ放題 牛若丸 渋谷センター街店,渋谷 国産焼肉食べ放題,渋谷駅から徒歩3分,月～金・祝前日 17:00～23:30(L.O.22:30、ドリンクL.O.23:00)土・日・祝 12:00～23:30(L.O.22:30、ドリンクL.O.23:00),,,,,,,,,050-3462-1150,〒150-0042 東京都渋谷区宇田川町26-11 白馬ビル3F,,https://r.gnavi.co.jp/kyp0gv0d0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
全席個室リゾートダイニング きらり～HIKARI～ 渋谷本店,居酒屋,渋谷駅から徒歩徒歩1分,,,,,,,,,,03-6706-4314,〒150-0042 東京都渋谷区宇田川町26-4Ｌｕ’82ビル7F,,https://r.gnavi.co.jp/hbzn8v7u0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
珈琲茶館 集＆ガトーナチュレール シュウ 渋谷宮益坂店,コーヒーとスイーツ,渋谷駅から徒歩1分,月～土 カフェ：9:00～23:00(ケーキ・焼き菓子のテイクアウトは23:00まで受け付けております。  ※品切れの際はご容赦下さい。)日・祝日 カフェ：10:00～22:00(ケーキ・焼き菓子のテイクアウトは23:00まで受け付けております。  ※品切れの際はご容赦下さい。),,,,,,,,,050-3461-0242,〒150-0002 東京都渋谷区渋谷1-13-8 サカエビル1F,,https://r.gnavi.co.jp/c2y7mxz70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ジェムスタイル 渋谷（Jemstyle渋谷）,ビアレストラン,渋谷駅から徒歩徒歩2分,,,,,,,,,,03-6419-7573,〒150-0002 東京都渋谷区渋谷1-13-6 江崎ビルB1F,,https://r.gnavi.co.jp/5b0khh0c0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
渋谷 ＳＡＮＫＡＩ,渋谷◆大人の秘密基地,渋谷駅から徒歩2分,月～土 ディナー：17:30～24:00(L.O.23:00),,,,,,,,,050-3476-4481,〒150-0002 東京都渋谷区渋谷1-12-24 707渋谷ビル3F,,https://r.gnavi.co.jp/a360401/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
完全個室 × 海鮮居酒屋 うみきん‐UMIKIN‐ 渋谷店,渋谷完全個室海鮮居酒屋,渋谷駅から徒歩1分, ランチ：12:00～15:00月～木・日・祝日 ディナー：16:00～24:00(L.O.23:30)金・土・祝前日 ディナー：16:00～翌5:00(L.O.4:30),,,,,,,,,050-3469-6433,〒150-0042 東京都渋谷区宇田川町26-4 Lu82ビル4F,,https://r.gnavi.co.jp/dmn9uyc70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
吟味焼肉 じゃんか 道玄坂,渋谷駅近で美味焼き肉,渋谷駅から徒歩徒歩1分,月～日 ディナー：17:00～翌3:00,,,,,,,,,03-3464-4187,〒150-0043 東京都渋谷区道玄坂2-9-10 松本ビル2F,,https://r.gnavi.co.jp/gbaf7bwn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切＆BBQ 渋谷ガーデンスペース 道玄坂店,貸切&BBQダイニング,渋谷駅から徒歩2分, 11:00～翌5:00(L.O.4:30)(ホームページはこちら（コピペ）  https://gardenspacedougenzaka.owst.jp/),,,,,,,,,050-3491-3363,〒150-0043 東京都渋谷区道玄坂2-9-10 松本ビル7F,,https://r.gnavi.co.jp/ar350gxn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
日本酒飲み放題専門店 KURAND SAKE MARKET 渋谷店,居酒屋,渋谷駅から徒歩徒歩3分,月～金 ディナー：17:00～23:00(L.O.22:45)土・日 ランチ：12:00～16:00(L.O.15:30)土・日 ディナー：17:00～23:00(L.O.22:45),,,,,,,,,03-6455-0277,〒150-0043 東京都渋谷区道玄坂2-9-10 松本ビル3F,,https://r.gnavi.co.jp/1rpx9g840000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室和風ダイニング 月の夢,渋谷個室居酒屋ハチ公前,渋谷駅から徒歩1分, ランチ：12:00～17:00(※ランチタイムはご宴会のみ承ります。人数・ご予算などお気軽にご相談ください。)月～木・日・祝日 17:00～24:00(L.O.23:30)金・土・祝前日 17:00～翌5:00(L.O.4:30),,,,,,,,,050-3467-6263,〒150-0042 東京都渋谷区宇田川町26-4 Ｌｕ’82ビル7F,,https://r.gnavi.co.jp/g060403/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切ダイニング PIKARIE 渋谷道玄坂本店,渋谷・貸切・パーティー,渋谷駅から徒歩2分,月～日 11:00～翌5:00(L.O.4:30)(ホームページはこちら（コピペしてください）  https://pikariehonten.owst.jp/),,,,,,,,,050-3463-9390,〒150-0043 東京都渋谷区道玄坂2-9-10 松本ビル7F,,https://r.gnavi.co.jp/gcw0200/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
みやび ‐MIYABI‐,しゃぶしゃぶ,渋谷駅から徒歩徒歩3分,,,,,,,,,,050-3161-9082,〒150-0042 東京都渋谷区宇田川町26-11 白馬ビル4F,,https://r.gnavi.co.jp/584g2udu0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
屋上ビアガーデン YANEURA 渋谷,渋谷で話題の隠れ家空間,渋谷駅から徒歩2分, 12:00～翌5:00(L.O.4:30)(ランチ営業は12:00～18:00です。),,,,,,,,,050-3468-3806,〒150-0042 東京都渋谷区宇田川町26-11 白馬ビル6F,,https://r.gnavi.co.jp/rz2x7gag0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ビストロ・ヴァンテオ,ビストロフレンチ,渋谷駅から徒歩1分,月～金 ランチ：12:00～14:00(L.O.13:30)月～土 ディナー：18:00～24:00(L.O.23:00),,,,,,,,,050-3463-1984,〒150-0043 東京都渋谷区道玄坂1-14-9 ソシアル道玄坂101,,https://r.gnavi.co.jp/a591502/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
呑ん処 二〇九 渋谷,大人の和食大衆居酒屋,渋谷駅から徒歩1分,月～土 15:00～翌5:00日 15:00～24:00,,,,,,,,,050-3374-4201,〒150-0043 東京都渋谷区道玄坂2-9-10 松本ビル1F,,https://r.gnavi.co.jp/5w28x5xz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
わっはっはっ風月 渋谷店,関西風お好み焼き居酒屋,渋谷駅から徒歩1分,月～金 ランチ：11:30～14:30(L.O.14:00)、ディナー：17:00～23:30(L.O.22:30)土・日・祝 11:30～23:30(L.O.22:30),,,,,,,,,050-3462-1081,〒150-0002 東京都渋谷区渋谷1-15-19 双葉ビル3F,,https://r.gnavi.co.jp/b138100/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
