飲食店店名,ジャンル,立地,営業j時間,定休日・臨時定休日,コンセント,Wi-fi,禁煙,英語対応,エレベーター,座席数,他のサービスの導入,電話番号,住所,反応やアドバイス,外部リンクURL,FB,Twitter,インスタグラム
幸甚寿司,寿司屋,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-562-6162,〒223-0062 神奈川県横浜市港北区日吉本町1-19-21 ,,https://r.gnavi.co.jp/kfz5p67p0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Terrace＆Living 日吉,バール カフェ,日吉駅から徒歩徒歩3分, ランチ：11:00～15:00(L.O.14:00)月～木・日・祝日 ディナー：17:30～23:00(L.O.22:00)金・土・祝前日 ディナー：17:30～23:30(L.O.23:00),,,,,,,,,045-594-7086,〒223-0062 神奈川県横浜市港北区日吉本町1-19-21 日吉スカイビル,,https://r.gnavi.co.jp/5rc26ckx0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
珈琲屋 いこい,カフェ,日吉駅から徒歩徒歩3分, 11:00～19:00,,,,,,,,,045-534-6885,〒223-0062 神奈川県横浜市港北区日吉本町1-24-20 ,,https://r.gnavi.co.jp/esmn4nnw0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
関西串カツまるりゅう 日吉店,串カツ,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-620-8818,〒223-0062 神奈川県横浜市港北区日吉本町1-19-20 厚川ビル1F,,https://r.gnavi.co.jp/ekax1ym20000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
牛角 日吉店,焼肉,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-560-3729,〒223-0062 神奈川県横浜市港北区日吉本町1-19-17 ちのせビル2F,,https://r.gnavi.co.jp/ejjrr0sj0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
熟成焼鳥 居酒屋 かまどか 日吉店,日吉 居酒屋 宴会,日吉駅から徒歩2分,月～日・祝前日 17:00～24:00,,,,,,,,,050-3490-0572,〒223-0062 神奈川県横浜市港北区日吉本町1-19-17 ちのせビル1F,,https://r.gnavi.co.jp/a250723/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
時間無制限 150種食べ放題 BARU AJITO 日吉店,時間無制限食べ飲み放題,日吉駅から徒歩3分,金・土 ディナー：17:00～翌5:00月～木・日・祝日 16:00～24:00,,,,,,,,,050-3463-4843,〒223-0062 神奈川県横浜市港北区日吉本町1-19-18 ビック第一ビル1F,,https://r.gnavi.co.jp/g758703/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
濃厚煮干しそば 麺匠 濱星 日吉店,ラーメン,日吉（神奈川県）駅から徒歩徒歩1分,,,,,,,,,,045-620-2920,〒223-0062 神奈川県横浜市港北区日吉本町1-3-16 ,,https://r.gnavi.co.jp/djv838f70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Ghiotto,ビストロ,日吉（神奈川県）駅から徒歩徒歩2分,月・火・木～日 ランチ：11:30～14:30月・火・木～日 ディナー：18:00～23:00,,,,,,,,,045-563-3388,〒223-0062 神奈川県横浜市港北区日吉本町1-19-2 ,,https://r.gnavi.co.jp/5d6e3ddx0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
やながわ精肉店,ハンバーグ,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-620-2906,〒223-0062 神奈川県横浜市港北区日吉本町1-19-2 ,,https://r.gnavi.co.jp/gn15bnu30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
O’Brien’s Irish Pub,アイリッシュパブ,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-563-5460,〒223-0062 神奈川県横浜市港北区日吉本町1-19-2 ,,https://r.gnavi.co.jp/rbx19xs90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
鳥雄,焼き鳥,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-562-4916,〒223-0062 神奈川県横浜市港北区日吉本町1-19-2 ,,https://r.gnavi.co.jp/5e31p8700000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
横濱串工房 日吉店,串焼き,日吉（神奈川県）駅から徒歩徒歩2分,月～日・祝日 (17:00～4:00（L.O.）),,,,,,,,,045-564-1900,〒223-0062 神奈川県横浜市港北区日吉本町1-3-17 ,,https://r.gnavi.co.jp/ksu6ezz50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
プクプク亭,洋食屋,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-564-0227,〒223-0062 神奈川県横浜市港北区日吉本町1-3-17 ,,https://r.gnavi.co.jp/f9c4wb4a0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Sガスト 日吉店,クイック・レストラン,日吉駅から徒歩2分, 5:00～翌3:00,,,,,,,,,045-566-0046,〒223-0062 神奈川県横浜市港北区日吉本町1-3-2,,https://r.gnavi.co.jp/77vfd9u10000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
GB’s CAFE 日吉駅前店 HotRodDiner,アメリカンダイナー,日吉駅から徒歩徒歩2分, ディナー・バー：17:00～翌1:00(L.O.24:30),,,,,,,,,045-548-8156,〒223-0062 神奈川県横浜市港北区日吉本町1-3-17 日光ビルB1,,https://r.gnavi.co.jp/dy4vts370000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
日吉 金魚 Bettei,和食居酒屋・囲炉裏料理,日吉駅から徒歩2分, ディナー：17:00～翌1:00(L.O.24:00、ドリンクL.O.24:00),,,,,,,,,050-3463-1840,〒223-0062 神奈川県横浜市港北区日吉本町1-3-17,,https://r.gnavi.co.jp/hceb68ca0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Number3 cafe＆Dining 日吉店,カフェ＆バー,日吉駅から徒歩3分,月～日 ランチ：11:00～15:00月～日 ディナー：18:00～23:00,,,,,,,,,050-3462-9276,〒223-0062 神奈川県横浜市港北区日吉本町1-19-18 3F,,https://r.gnavi.co.jp/4wv6zyn20000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
七輪焼肉 安安 日吉店,食べ放題1900円～！,日吉駅から徒歩3分, ディナー：17:00～翌2:00(L.O.1:30),,,,,,,,,050-3460-8773,〒223-0062 神奈川県横浜市港北区日吉本町1-19-18 ビッグ第1ビル2F,,https://r.gnavi.co.jp/mv58e21y0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
武蔵家 日吉店,ラーメン,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-562-6662,〒223-0062 神奈川県横浜市港北区日吉本町1-3-19 サンワキービルBF1・1F,,https://r.gnavi.co.jp/aastzmv60000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ピッツェリア ペペ,イタリアン,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-620-8828,〒223-0062 神奈川県横浜市港北区日吉本町1-3-3 ,,https://r.gnavi.co.jp/e5fs83ym0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ノーブルコーヒーロースターズ,コーヒー,日吉（神奈川県）駅から徒歩徒歩2分, 10:00～20:00,,,,,,,,,045-548-4378,〒223-0062 神奈川県横浜市港北区日吉本町1-3-19 1F,,https://r.gnavi.co.jp/d9drpz3m0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
freccia,ダーツバー,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-624-9957,〒223-0062 神奈川県横浜市港北区日吉本町1-3-18 甲南ビル202,,https://r.gnavi.co.jp/apk73uvg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
藤家大衆割烹,割烹,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-561-8972,〒223-0062 神奈川県横浜市港北区日吉本町1-3-18 ,,https://r.gnavi.co.jp/s0s2tzdg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
イタリア料理 レストラン アルピノ 日吉,イタリアン×フレンチ,日吉駅から徒歩3分,水～日 ランチ：11:30～15:00(L.O.14:00、ドリンクL.O.14:00)火～日 ディナー：17:30～23:00(L.O.21:30、ドリンクL.O.22:00)(日曜日の営業時間は、17:00〜22:30となります。  ※ L.O. 21:00、ドリンクL.O. 21:30),,,,,,,,,050-3313-1766,〒223-0062 神奈川県横浜市港北区日吉本町1-3-4 たかせビル1F,,https://r.gnavi.co.jp/dw9yvf0m0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
大田山,ちゃんこ鍋,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-563-5965,〒223-0062 神奈川県横浜市港北区日吉本町1-24-17 ,,https://r.gnavi.co.jp/smb05uk80000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
餃子処三日月,餃子,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-561-9059,〒223-0062 神奈川県横浜市港北区日吉本町1-18-29 ,,https://r.gnavi.co.jp/1w3knbfs0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
DINING CAFE YOU＆I,カジュアルダイニング,日吉駅から徒歩1分,月～日 ランチ・ディナー：10:00～24:00(L.O.23:30),,,,,,,,,050-3469-2334,〒223-0061 神奈川県横浜市港北区日吉2-4-13 2F,,https://r.gnavi.co.jp/pca84rk90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
主水,居酒屋,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-561-3848,〒223-0062 神奈川県横浜市港北区日吉本町1-3-7 山総ビル1F,,https://r.gnavi.co.jp/mc6h2tes0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
創作串揚げ はち,野毛発！創作串揚げ酒場,日吉駅から徒歩2分, 17:00～24:00(L.O.23:30),,,,,,,,,050-3469-6511,〒223-0062 神奈川県横浜市港北区日吉本町1-3-8,,https://r.gnavi.co.jp/reg2bteu0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
国産鰻と日本酒 ひよしのえんがわ,国産鰻と日本酒,日吉駅から徒歩3分,火～土・祝前日 ディナー：17:00～24:00(L.O.23:00)日・祝日 ディナー：17:00～23:00(L.O.22:00、ドリンクL.O.22:15)(大型連休は、最終日のみ。),,,,,,,,,050-3490-5227,〒223-0062 神奈川県横浜市港北区日吉本町1-3-6,,https://r.gnavi.co.jp/bvjvc61m0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
蓮華庵 其の弐 横浜日吉,居酒屋,日吉駅から徒歩徒歩2分,月～金 ランチ：11:30～15:00(L.O.14:00)((祝日は除きます。))、ディナー：17:00～24:00(L.O.23:30)土・日・祝日 ディナー：16:00～24:00(L.O.23:30),,,,,,,,,045-561-1129,〒223-0062 神奈川県横浜市港北区日吉本町1-24-16 ,,https://r.gnavi.co.jp/5s694ded0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ひよし家,ラーメン,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-561-8006,〒223-0062 神奈川県横浜市港北区日吉本町1-4-21 ,,https://r.gnavi.co.jp/pzkyg5fm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
鮨折鶴,寿司屋,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-562-9898,〒223-0061 神奈川県横浜市港北区日吉2-5-15 ,,https://r.gnavi.co.jp/9duye1fn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
VON,洋食屋,日吉（神奈川県）駅から徒歩徒歩2分,月～土・祝前日 ランチ：11:30～14:30月～土・祝前日 ディナー：18:00～22:00,,,,,,,,,045-562-3230,〒223-0062 神奈川県横浜市港北区日吉本町1-4-22 笠井ビル2F,,https://r.gnavi.co.jp/p55ay3c70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
寅さん,大衆酒場,日吉駅から徒歩徒歩2分,月～土 ディナー：17:00～23:30(L.O.23:00),,,,,,,,,045-564-1129,〒223-0061 神奈川県横浜市港北区日吉2-5-15 ,,https://r.gnavi.co.jp/r6wy9wef0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
サカバ 日吉MARU ひよしまる 日吉,日吉元住吉綱島/居酒屋,日吉駅から徒歩3分,月～日 17:30～翌1:00(L.O.24:00),,,,,,,,,050-3476-7866,〒223-0062 神奈川県横浜市港北区日吉本町1-4-25,,https://r.gnavi.co.jp/a578000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
日吉 日本酒 いろり屋金魚,日吉にある和食居酒屋,日吉駅から徒歩2分, ディナー：17:00～翌1:00(L.O.24:00、ドリンクL.O.24:00),,,,,,,,,050-3476-7247,〒223-0062 神奈川県横浜市港北区日吉本町1-4-25 1F,,https://r.gnavi.co.jp/a567202/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ベトナムの食卓 HOA HOA （ホアホア）,ベトナム料理レストラン,日吉駅から徒歩2分,月・水～日 ランチ：11:30～15:00(L.O.14:00)月・水・木・日 ディナー：17:30～23:00(L.O.22:00)金・土 17:30～24:00(L.O.23:00),,,,,,,,,050-3469-3810,〒223-0062 神奈川県横浜市港北区日吉本町1-4-25,,https://r.gnavi.co.jp/a567201/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
創作イタリアン トラットリア アクイロット 日吉,隠れ家イタリアン,日吉駅から徒歩徒歩3分, ランチ：11:30～14:30(L.O.14:30)、ディナー：17:30～21:30(L.O.21:30),,,,,,,,,045-534-7714,〒223-0062 神奈川県横浜市港北区日吉本町1-4-14 ,,https://r.gnavi.co.jp/3zh6vahr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
カフェ イッスイ,カフェ,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-514-8933,〒223-0062 神奈川県横浜市港北区日吉本町1-18-17 日ビル2F,,https://r.gnavi.co.jp/8n0kansm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
カラオケ モコモコ 日吉店,カラオケ,日吉駅から徒歩徒歩3分, 11:00～翌7:00,,,,,,,,,045-561-1088,〒223-0061 神奈川県横浜市港北区日吉2-5-11 第2康楽ビル1F,,https://r.gnavi.co.jp/25kvw4bc0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
呑みきち 日吉店,増築！焼鳥もつ鍋鮮魚！,日吉駅から徒歩2分,月～土 17:00～翌8:00(L.O.7:00)(お盆と年末年始は営業日変更ございます。)日 17:00～23:00(L.O.22:00)(お盆と年末年始は営業日変更ございます。),,,,,,,,,050-3491-1124,〒223-0062 神奈川県横浜市港北区日吉本町1-5-41 坂口屋ビルB1,,https://r.gnavi.co.jp/b464000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
とりのすけ 日吉本町本店,炭火やきとり,日吉駅から徒歩徒歩4分, 16:00～翌1:00,,,,,,,,,045-565-0755,〒223-0062 神奈川県横浜市港北区日吉本町1-5-41 坂口屋日吉ビル2F,,https://r.gnavi.co.jp/s5xpsf2r0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
極楽汁麺 らすた,ラーメン,日吉（神奈川県）駅から徒歩徒歩2分,,,,,,,,,,045-565-1608,〒223-0062 神奈川県横浜市港北区日吉本町1-5-41 坂口屋日吉ビル１Ｆ,,https://r.gnavi.co.jp/srmn46nx0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
洋食とらひげ,洋食店,日吉駅から徒歩徒歩3分,月～土 ランチ：11:00～14:30(L.O.14:00)月～土 ディナー：17:30～22:30(L.O.22:00)日・祝日 ディナー：17:30～22:00(L.O.21:30),,,,,,,,,045-562-0066,〒223-0062 神奈川県横浜市港北区日吉本町1-5-41 ,,https://r.gnavi.co.jp/5a0gvdh50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
和IN場 MARU ワインバマル 日吉,日吉/ワイン居酒屋,日吉駅から徒歩4分,月～日・祝前日・祝日 17:30～翌1:00(L.O.24:00),,,,,,,,,050-3463-4278,〒223-0062 神奈川県横浜市港北区日吉本町1-5-39 丸京ビル1F,,https://r.gnavi.co.jp/a578003/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
清水,京風懐石料理,日吉駅から徒歩2分, 12:00～14:00、18:00～22:00(※完全予約制),,,,,,,,,045-563-3458,〒223-0062 神奈川県横浜市港北区日吉本町1-17-27 302,,https://r.gnavi.co.jp/p820800/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
健康中華庵 小青蓮 日吉店,健康中華庵,日吉駅から徒歩徒歩3分, ランチ：10:00～15:00、ディナー：17:00～23:00(L.O.22:30),,,,,,,,,045-565-4008,〒223-0061 神奈川県横浜市港北区日吉2-6-3 ,,https://r.gnavi.co.jp/7xg13mdj0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
炭火やきとり とりのすけ 日吉本町浜銀通り店,炭火やきとり,日吉駅から徒歩徒歩3分,月～木・日・祝前日・祝日 16:00～翌1:00金・土 16:00～翌3:00,,,,,,,,,045-565-0222,〒223-0062 神奈川県横浜市港北区日吉本町1-5-24 ノーム日吉B1,,https://r.gnavi.co.jp/4bgkyfeg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
WonderWall Yokohama,ダイニングバー,日吉（神奈川県）駅から徒歩徒歩3分,,,,,,,,,,045-595-9967,〒223-0061 神奈川県横浜市港北区日吉2-6-6 日吉壱番館B1F,,https://r.gnavi.co.jp/47y200130000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
鳥向,焼き鳥,日吉（神奈川県）駅から徒歩徒歩4分,,,,,,,,,,045-563-6199,〒223-0062 神奈川県横浜市港北区日吉本町1-33-36 ,,https://r.gnavi.co.jp/hd7ynupt0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
飯場 松の葉,創作和食,日吉（神奈川県）駅から徒歩徒歩3分,火～日 昼の部：11:00～15:00(L.O.14:30)火～土 夜の部：17:00～21:30(L.O.21:00),,,,,,,,,045-298-1334,〒223-0062 神奈川県横浜市港北区日吉本町1-7-30 ,,https://r.gnavi.co.jp/cn0t1htr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
居酒屋 黒ちゃん,居酒屋,日吉（神奈川県）駅から徒歩徒歩3分,,,,,,,,,,045-564-5150,〒223-0062 神奈川県横浜市港北区日吉本町1-16-20 武田ビル2F,,https://r.gnavi.co.jp/hu6gb0aw0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ピリラニ,バー,日吉（神奈川県）駅から徒歩徒歩3分,,,,,,,,,,045-564-5209,〒223-0062 神奈川県横浜市港北区日吉本町1-16-20 武田ビル2F,,https://r.gnavi.co.jp/f1tmhvkh0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
CoCo壱番屋 港北区日吉中央通り店,カレーハウス,日吉駅から徒歩4分, 11:00～24:00,,,,,,,,,045-620-5663,〒223-0062 神奈川県横浜市港北区日吉本町1-16 マイキャッスル日吉1F,,https://r.gnavi.co.jp/6vygncw80000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
麺場 はまとら,ラーメン店,から徒歩分,月～日 ランチ・ディナー：11:00～翌1:00,,,,,,,,,045-564-8618,〒223-0062 神奈川県横浜市港北区日吉本町1-6-21 ,,https://r.gnavi.co.jp/kvz711bu0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BAR THE END,バー,日吉（神奈川県）駅から徒歩徒歩3分,,,,,,,,,,045-564-0030,〒223-0062 神奈川県横浜市港北区日吉本町1-34-20 ヴィルフロレアル104,,https://r.gnavi.co.jp/3yscswzf0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
